860,21598	1,84171	1,84344	1,84685	1,8461	1,85261	1,85399	1,8545	1,86251	1,8672	1,91753	1,9456
861,18035	1,82301	1,82223	1,82797	1,82726	1,82914	1,83236	1,835	1,84337	1,84898	1,89399	1,92772
862,14471	1,80395	1,80273	1,81046	1,80864	1,80718	1,81639	1,81896	1,82887	1,83103	1,87588	1,9106
863,10908	1,78272	1,78484	1,79077	1,78822	1,79032	1,79842	1,80132	1,81069	1,81297	1,85585	1,89074
864,07345	1,76746	1,7664	1,7758	1,77212	1,77798	1,78224	1,78488	1,79225	1,79669	1,83837	1,87365
865,03782	1,75165	1,74784	1,75694	1,75668	1,76119	1,76667	1,76225	1,77355	1,77827	1,82117	1,85477
866,00218	1,73535	1,73471	1,73694	1,73981	1,74077	1,74988	1,74375	1,75749	1,75943	1,80392	1,83086
866,96655	1,71793	1,71998	1,72044	1,72179	1,72356	1,73062	1,73133	1,74077	1,74088	1,78832	1,81006
867,93092	1,69799	1,70253	1,70367	1,70477	1,70702	1,71206	1,71728	1,71926	1,72385	1,76918	1,79617
868,89529	1,68078	1,68541	1,68729	1,68934	1,6895	1,69622	1,70177	1,70096	1,7087	1,75072	1,78148
869,85965	1,66511	1,66682	1,6687	1,67199	1,67246	1,67863	1,68324	1,68607	1,69106	1,73583	1,76395
870,82402	1,65283	1,65029	1,65502	1,65751	1,65727	1,66243	1,66569	1,67356	1,67536	1,72202	1,74793
871,78839	1,63777	1,6341	1,64134	1,64186	1,64077	1,64575	1,64688	1,65713	1,66127	1,70297	1,72824
872,75276	1,62109	1,61965	1,62432	1,62559	1,62549	1,62931	1,63087	1,63973	1,64617	1,68552	1,71009
873,71713	1,60565	1,60439	1,60695	1,60992	1,60934	1,6137	1,61561	1,62496	1,62818	1,67035	1,69417
874,68149	1,58801	1,58934	1,5897	1,59448	1,59305	1,59994	1,59912	1,61013	1,61153	1,65313	1,67919
875,64586	1,57167	1,57578	1,57557	1,5806	1,58049	1,58741	1,58473	1,59628	1,59799	1,63699	1,66284
876,61023	1,55786	1,56035	1,56152	1,56452	1,56602	1,57125	1,57101	1,58014	1,5826	1,6234	1,64501
877,5746	1,54434	1,54601	1,548	1,54903	1,55067	1,55561	1,55853	1,56378	1,5675	1,61133	1,6317
878,53896	1,52954	1,53082	1,53328	1,53466	1,53594	1,54206	1,54352	1,54952	1,55301	1,59532	1,61676
879,50333	1,51569	1,51659	1,51835	1,52154	1,52178	1,52863	1,52969	1,53649	1,53873	1,57882	1,60265
880,4677	1,50166	1,50308	1,50615	1,50889	1,50749	1,51408	1,51543	1,52216	1,52328	1,56244	1,58819
881,43207	1,48834	1,49006	1,49422	1,49458	1,49381	1,49939	1,4998	1,50718	1,50944	1,54687	1,57201
882,39643	1,47563	1,47799	1,48011	1,47915	1,48144	1,48499	1,48599	1,49263	1,49675	1,53262	1,55762
883,3608	1,4623	1,4638	1,46427	1,4652	1,46781	1,47142	1,47191	1,478	1,48225	1,51744	1,54262
884,32517	1,4497	1,4491	1,45007	1,45295	1,45384	1,45892	1,45889	1,46498	1,46853	1,50416	1,52958
885,28954	1,43603	1,43417	1,43724	1,43944	1,44035	1,44555	1,44508	1,45148	1,45364	1,49035	1,51642
886,2539	1,42347	1,42162	1,42513	1,42708	1,42794	1,43316	1,43243	1,43826	1,43979	1,47644	1,50299
887,21827	1,41043	1,41	1,41242	1,41475	1,41517	1,42051	1,42005	1,42536	1,42677	1,46325	1,48863
888,18264	1,39659	1,39737	1,39915	1,40232	1,40283	1,40757	1,4075	1,41282	1,41422	1,45151	1,47365
889,14701	1,38428	1,38485	1,38624	1,3897	1,39101	1,3947	1,39549	1,40117	1,40312	1,43894	1,46021
890,11138	1,37203	1,37223	1,37417	1,37636	1,37808	1,38098	1,38228	1,38836	1,39016	1,42433	1,44651
891,07574	1,35921	1,35989	1,36245	1,3636	1,36504	1,36731	1,37042	1,37458	1,37651	1,41176	1,43354
892,04011	1,34621	1,34702	1,34998	1,35016	1,35175	1,35469	1,35791	1,36099	1,36334	1,39853	1,42075
893,00448	1,33478	1,33539	1,33838	1,33864	1,3393	1,34393	1,34492	1,34933	1,35107	1,38474	1,40821
893,96885	1,32266	1,32391	1,32594	1,32721	1,32718	1,33222	1,33261	1,33763	1,33907	1,37165	1,39518
894,93321	1,31016	1,31197	1,31355	1,31514	1,31568	1,31998	1,32143	1,32522	1,32769	1,35979	1,38165
895,89758	1,29821	1,30035	1,30212	1,3035	1,3046	1,3076	1,30992	1,31307	1,31621	1,34855	1,36913
896,86195	1,2859	1,28858	1,2904	1,29089	1,2928	1,29508	1,29662	1,30161	1,30397	1,33633	1,35788
897,82632	1,27487	1,27685	1,27834	1,27866	1,28119	1,28309	1,28461	1,2905	1,29223	1,32338	1,34615
898,79068	1,26437	1,26518	1,26613	1,26669	1,26967	1,27132	1,27309	1,27816	1,27979	1,31033	1,33294
899,75505	1,2531	1,2544	1,25528	1,2557	1,25818	1,26045	1,26204	1,26611	1,26737	1,29938	1,32042
900,71942	1,24081	1,24307	1,24404	1,24492	1,24645	1,2488	1,25139	1,2546	1,25542	1,28801	1,30745
901,68379	1,22941	1,23148	1,23292	1,23342	1,23525	1,23712	1,24028	1,2436	1,24474	1,2756	1,29484
902,64816	1,21851	1,21987	1,2216	1,22182	1,2235	1,22554	1,22839	1,23269	1,23428	1,26336	1,28295
903,61252	1,20691	1,20794	1,20972	1,21068	1,21147	1,21378	1,21631	1,22137	1,22245	1,2514	1,27153
904,57689	1,19558	1,19697	1,19896	1,19981	1,20072	1,20254	1,20505	1,21004	1,21049	1,23975	1,26065
905,54126	1,18499	1,18628	1,18787	1,18889	1,19009	1,19124	1,19405	1,19862	1,19895	1,22768	1,24867
